chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr15	96310001	96350000	chr15	95290001	96350000	1060000	40000	93.16198125038572	99.0%	0.055026455026455	2.936630020689142
chr15	99040001	99090000	chr15	98510001	99090000	580000	50000	167.78446105618428	99.0%	0.0291005291005291	2.725976967687598
chr15	72130001	72200000	chr15	71440001	72200000	760000	70000	136.80037784591607	99.0%	0.0349206349206349	2.553344794230175
chr15	97210001	97250000	chr15	95150001	97250000	2100000	40000	51.52326486804186	98.0%	0.0412698412698412	2.421265450036142
chr15	56460001	56500000	chr15	56460001	57320000	860000	40000	108.23917897970388	99.0%	0.0343915343915343	2.420885393127883
chr15	47160001	47230000	chr15	47160001	48340000	1180000	70000	80.76614771574523	97.0%	0.0677248677248677	2.2167829618072044
chr15	50870001	50940000	chr15	50290001	50940000	650000	70000	158.32497904896022	99.0%	0.0296296296296296	2.1894166907638777
chr15	85190001	85230000	chr15	83010001	85230000	2220000	40000	49.78817003712131	95.0%	0.0216931216931216	1.9367719161236896
chr15	74060001	74100000	chr15	71640001	74100000	2460000	40000	36.12865169509265	95.0%	0.0804232804232804	1.838938931631119
chr15	58940001	59000000	chr15	58940001	59470000	530000	60000	182.06969632800917	99.0%	0.0380952380952381	1.7613828684870414
chr15	92050001	92090000	chr15	91020001	92090000	1070000	40000	90.94732473053548	97.0%	0.0666666666666666	1.676561736779051
chr15	37860001	37910000	chr15	35020001	37910000	2890000	50000	38.14292288722222	95.0%	0.0952380952380952	1.5593052182312557
chr15	39770001	39820000	chr15	39770001	40270000	500000	50000	176.417299543818	99.0%	0.0555555555555555	1.518653957454434
chr15	80430001	80480000	chr15	80430001	81250000	820000	50000	113.87172580976016	98.0%	0.0809523809523809	1.3861265626887893
chr15	35050001	35110000	chr15	35050001	36100000	1050000	60000	92.7242561377518	98.0%	0.0783068783068783	1.361440082957251
chr15	42630001	42680000	chr15	42140001	42680000	540000	50000	181.42923827909692	99.0%	0.0735449735449735	1.3497703525616631
chr15	92680001	92750000	chr15	91690001	92750000	1060000	70000	91.06201573348676	98.0%	0.0439153439153439	1.232554990895279
chr15	85850001	85900000	chr15	85850001	88830000	2980000	50000	40.16536532759301	95.0%	0.0857142857142857	1.1368215978346337
chr15	57500001	57560000	chr15	56580001	57560000	980000	60000	96.25273656978553	97.0%	0.0619047619047619	1.0618840223954085
chr15	82340001	82380000	chr15	82340001	84190000	1850000	40000	47.86325097959861	97.0%	0.0751322751322751	0.5772804380451595
chr15	69710001	69760000	chr15	69710001	70400000	690000	50000	134.61039393538624	99.0%	0.0941798941798941	-0.0728475675817005
chr15	92720001	92790000	chr15	92720001	94200000	1480000	70000	58.78038251168049	98.0%	0.0994708994708994	-0.3845338623773255
chr15	34550001	34600000	chr15	34030001	34600000	570000	50000	171.80787113144422	99.0%	0.0444444444444444	-0.6589875473020969
chr15	23170001	23220000	chr15	23170001	26520000	3350000	50000	18.8899484774557	96.0%	0.0603174603174603	-7.560387485191269
chr15	84160001	84200000	chr15	84160001	85960000	1800000	40000	58.12793226843161	96.0%	0.0216931216931216	-14.78371437881565
chr15	84380001	84420000	chr15	81790001	84420000	2630000	40000	45.424599478790434	95.0%	0.0074074074074074	-68.22444912859989
chr15	21730001	21780000	chr15	21730001	23990000	2260000	50000	60.97381791579609	96.0%	0.0375661375661375	
chr16	10940001	10980000	chr16	10940001	11820000	880000	40000	149.68188629941395	99.0%	0.0084656084656084	5.4334828710851255
chr16	29440001	29510000	chr16	29440001	30740000	1300000	70000	114.5260827027973	99.0%	0.0105820105820105	3.0105704006375804
chr16	48130001	48170000	chr16	46930001	48170000	1240000	40000	93.92785029159492	99.0%	0.0793650793650793	2.318817201759453
chr16	66940001	67000000	chr16	66940001	67470000	530000	60000	224.92929743328168	99.0%	0.0179894179894179	2.2248301587693318
chr16	75730001	75780000	chr16	75400001	75780000	380000	50000	228.4789195120388	99.0%	0.0222222222222222	2.198784985496476
chr16	68190001	68240000	chr16	67670001	68240000	570000	50000	205.6787059069169	99.0%	0.0486772486772486	2.074133286822546
chr16	16570001	16610000	chr16	16570001	17600000	1030000	40000	78.06696847856853	99.0%	0.0296296296296296	2.0061457481472185
chr16	30590001	30650000	chr16	30080001	30650000	570000	60000	225.13715018060483	99.0%	0.0539682539682539	1.9306738565858337
chr16	31840001	31880000	chr16	30930001	31880000	950000	40000	111.26294354284796	98.0%	0.0201058201058201	1.7657556972952304
chr16	53530001	53600000	chr16	53530001	55900000	2370000	70000	46.410054342134224	97.0%	0.056084656084656	1.7554988850424205
chr16	67480001	67550000	chr16	67480001	68060000	580000	70000	207.6330845045815	99.0%	0.0354497354497354	1.7035430181954638
chr16	86500001	86540000	chr16	85770001	86540000	770000	40000	128.74851588219482	98.0%	0.0539682539682539	1.6761352014338686
chr16	58780001	58850000	chr16	58780001	60980000	2200000	70000	47.90671963511832	96.0%	0.0687830687830687	1.5827820860006432
chr16	21510001	21570000	chr16	20740001	21570000	830000	60000	101.5603317671424	99.0%	0.0211640211640211	1.4515641365521132
chr16	72470001	72520000	chr16	72470001	73370000	900000	50000	119.51968783584638	98.0%	0.0661375661375661	1.2371812738239434
chr16	16840001	16880000	chr16	16840001	17600000	760000	40000	131.3394549704028	99.0%	0.0941798941798941	1.1636890991364133
chr16	19850001	19900000	chr16	19040001	19900000	860000	50000	114.5089740019264	96.0%	0.0751322751322751	1.1626599769466013
chr16	85790001	85840000	chr16	85790001	86480000	690000	50000	158.25712207320348	98.0%	0.0592592592592592	1.1573918605588518
chr16	10890001	10940000	chr16	10270001	10940000	670000	50000	181.7808203320873	99.0%	0.0444444444444444	1.1342372880577094
chr16	24470001	24540000	chr16	23550001	24540000	990000	70000	106.49119029817518	99.0%	0.0751322751322751	1.0798531541659864
chr16	75080001	75140000	chr16	74690001	75140000	450000	60000	241.09207414525187	99.0%	0.0359788359788359	0.9993026569775112
chr16	15210001	15260000	chr16	15210001	18030000	2820000	50000	33.349799686421065	97.0%	0.0507936507936507	0.7103141439443973
chr16	31680001	31720000	chr16	30640001	31720000	1080000	40000	85.89745190523924	95.0%	0.0825396825396825	0.5254534491545058
chr16	57970001	58010000	chr16	57140001	58010000	870000	40000	115.14322191143268	96.0%	0.0984126984126984	0.5076481576287198
chr16	87870001	87940000	chr16	87380001	87940000	560000	70000	193.59859951503668	98.0%	0.0597883597883597	0.3283004012543171
chr16	23370001	23440000	chr16	22620001	23440000	820000	70000	146.6300687905022	98.0%	0.0735449735449735	0.2621904424648644
chr16	18970001	19040000	chr16	17510001	19040000	1530000	70000	64.69156967938052	95.0%	0.0857142857142857	-0.1312247918846066
chr16	30000001	30040000	chr16	28970001	30040000	1070000	40000	123.08285297610068	98.0%	0.0433862433862433	-0.1362529307304389
chr16	29530001	29580000	chr16	29100001	29580000	480000	50000	287.5996093880945	99.0%	0.0634920634920634	-2.0753975125340056
chr16	15260001	15330000	chr16	13010001	15330000	2320000	70000	48.338491943017495	95.0%	0.0185185185185185	-2.445950252492846
chr16	14750001	14790000	chr16	13010001	14790000	1780000	40000	53.236198632868806	95.0%	0.0682539682539682	-2.951784743623557
chr16	34900001	34940000	chr16	34900001	36230000	1330000	40000	112.36928411276251	96.0%	0.0211640211640211	-3.743832691741324
chr16	32270001	32300000	chr16	31490001	32300000	810000	30000	172.35598809477588	97.0%	0.0656084656084656	-3.9221236286339702
chr16	36320001	36360000	chr16	34800001	36360000	1560000	40000	65.34661849153055	95.0%	0.0306878306878306	-7.605436706140851
chr16	30190001	30230000	chr16	29090001	30230000	1140000	40000	97.34693324401664	99.0%	0.0888888888888888	-9.687231593725592
chr16	21450001	21490000	chr16	21450001	23720000	2270000	40000	64.38891188181708	99.0%	0.0518518518518518	-22.449365298016577
chr16	33490001	33530000	chr16	33490001	34180000	690000	40000	143.13708570266132	97.0%	0.0835978835978836	
chr17	48570001	48640000	chr17	47960001	48640000	680000	70000	226.12492209418164	99.0%	0.0042417815482502	8.442531413918692
chr17	36590001	36640000	chr17	36590001	37410000	820000	50000	165.112607086521	99.0%	0.0206349206349206	2.87621528311369
chr17	72510001	72550000	chr17	70810001	72550000	1740000	40000	88.31692680471122	96.0%	0.0095238095238095	2.8143402279272225
chr17	72700001	72750000	chr17	72700001	73390000	690000	50000	161.04251196166769	99.0%	0.0285714285714285	2.195252107607724
chr17	9490001	9560000	chr17	8620001	9560000	940000	70000	147.12616781829934	97.0%	0.0360551431601272	1.9842453064151275
chr17	12980001	13020000	chr17	11980001	13020000	1040000	40000	129.14865230181982	99.0%	0.0291005291005291	1.2719555230342987
chr17	7020001	7060000	chr17	7020001	7720000	700000	40000	177.63032445783648	98.0%	0.0291622481442205	1.2585609737287122
chr17	8380001	8440000	chr17	8380001	8980000	600000	60000	200.1738699070661	99.0%	0.0392364793213149	1.14670115407074
chr17	35090001	35160000	chr17	34390001	35160000	770000	70000	155.9059140488094	98.0%	0.024390243902439	0.8070343614916627
chr17	66690001	66730000	chr17	66690001	67760000	1070000	40000	105.29447727880503	98.0%	0.0624338624338624	0.7509925935299107
chr17	77220001	77280000	chr17	76790001	77280000	490000	60000	260.2500755246101	99.0%	0.0212089077412513	0.5289407888365508
chr17	67250001	67320000	chr17	66190001	67320000	1130000	70000	108.30466229903878	96.0%	0.0708994708994708	0.5023026732859471
chr17	69220001	69280000	chr17	68160001	69280000	1120000	60000	127.24932028944608	97.0%	0.0814814814814814	0.3793174217308325
chr17	29080001	29130000	chr17	28620001	29130000	510000	50000	241.80053371995527	99.0%	0.0719576719576719	0.2816485967281468
chr17	30680001	30720000	chr17	29690001	30720000	1030000	40000	135.38931968465758	96.0%	0.092063492063492	0.2581653007160496
chr17	35510001	35580000	chr17	34970001	35580000	610000	70000	214.55916581188745	98.0%	0.0518518518518518	0.2198863257889134
chr17	61820001	61860000	chr17	60850001	61860000	1010000	40000	128.55940152043408	97.0%	0.0593849416755037	0.2124415083002747
chr17	64830001	64880000	chr17	64830001	66160000	1330000	50000	89.08097641139763	97.0%	0.0687830687830687	-0.0135651059669748
chr17	75380001	75430000	chr17	74900001	75430000	530000	50000	252.6455911615372	99.0%	0.0689289501590668	-0.0195139854568087
chr17	72080001	72120000	chr17	71470001	72120000	650000	40000	172.88959886996508	99.0%	0.0666666666666666	-0.0716532203711282
chr17	35700001	35760000	chr17	34420001	35760000	1340000	60000	100.75518852478892	97.0%	0.0869565217391304	-0.2017635839093501
chr17	37020001	37090000	chr17	36660001	37090000	430000	70000	254.8550941521619	99.0%	0.0645502645502645	-0.2245911210091911
chr17	49670001	49720000	chr17	49400001	49720000	320000	50000	349.39883634189266	99.0%	0.0550892962345772	-0.7761214547273616
chr17	3010001	3050000	chr17	3010001	3920000	910000	40000	127.95785423590608	98.0%	0.0338624338624338	-0.8143756804710534
chr17	45800001	45860000	chr17	45170001	45860000	690000	60000	201.24400485035807	97.0%	0.0530222693531283	-0.8813974746422653
chr17	45420001	45490000	chr17	45420001	46980000	1560000	70000	116.3747776066052	97.0%	0.0772486772486772	-1.2353638598551018
chr17	52260001	52310000	chr17	51660001	52310000	650000	50000	176.66914950832174	98.0%	0.0583244962884411	-1.2914197894150747
chr17	64920001	64960000	chr17	64920001	66120000	1200000	40000	96.15528639121248	97.0%	0.085799570211023	-1.303477752936833
chr17	43310001	43350000	chr17	42540001	43350000	810000	40000	171.51024453291848	97.0%	0.0455991516436903	-1.3751732367551353
chr17	940001	990000	chr17	340001	990000	650000	50000	233.8022427961094	99.0%	0.088016967126193	-1.5064512794967884
chr17	46200001	46270000	chr17	45660001	46270000	610000	70000	202.24269613165976	98.0%	0.0498409331919406	-1.8335484441851368
chr17	60040001	60090000	chr17	58720001	60090000	1370000	50000	96.05421764677516	95.0%	0.0201058201058201	-2.967596353453967
chr17	71240001	71310000	chr17	69850001	71310000	1460000	70000	92.94463185107423	95.0%	0.0799794643909172	-3.0108049442554163
chr17	52900001	52940000	chr17	51340001	52940000	1600000	40000	94.30893176789291	95.0%	0.0074231177094379	-5.9418196204229154
chr17	53010001	53050000	chr17	51670001	53050000	1380000	40000	116.39556347014393	96.0%	0.0190880169671261	-6.853704002438147
chr17	20550001	20590000	chr17	18210001	20590000	2380000	40000	57.15361130207783	98.0%	0.0344644750795334	
chr19	37870001	37910000	chr19	37870001	38350000	480000	40000	230.5895973067359	99.0%	0.0021164021164021	2.49577936583725
chr19	19460001	19510000	chr19	19140001	19510000	370000	50000	344.3787865156095	99.0%	0.0179894179894179	1.6583673082074364
chr19	29720001	29780000	chr19	29720001	30580000	860000	60000	147.23600823491867	98.0%	0.0137566137566137	1.5843390715870036
chr19	30620001	30660000	chr19	29470001	30660000	1190000	40000	91.90346851618784	97.0%	0.0402116402116402	1.2724229528674038
chr19	2600001	2640000	chr19	2080001	2640000	560000	40000	262.9630819794255	99.0%	0.01005291005291	1.1864972547236343
chr19	1280001	1330000	chr19	1280001	1810000	530000	50000	279.8848455426682	99.0%	0.0317460317460317	0.9779541411033242
chr19	6840001	6890000	chr19	6130001	6890000	760000	50000	193.64756774970184	99.0%	0.0682539682539682	0.9563010474585836
chr19	9900001	9950000	chr19	9900001	10390000	490000	50000	239.2050164265505	99.0%	0.0433862433862433	0.8723199429249296
chr19	7070001	7130000	chr19	7070001	7860000	790000	60000	188.27177914844165	98.0%	0.0306878306878306	0.7916615694577588
chr19	15590001	15650000	chr19	15590001	16800000	1210000	60000	111.37615952083272	95.0%	0.0867724867724867	0.7789991247350672
chr19	21200001	21260000	chr19	21200001	22870000	1670000	60000	72.28347770273777	96.0%	0.0793650793650793	0.7451583360995828
chr19	44460001	44500000	chr19	43850001	44500000	650000	40000	186.44169068232463	99.0%	0.0380952380952381	0.7248386555114179
chr19	29860001	29920000	chr19	29860001	30660000	800000	60000	145.11617125054292	97.0%	0.0253968253968253	0.6421594914142985
chr19	13570001	13620000	chr19	13570001	14180000	610000	50000	184.17721321415775	99.0%	0.037037037037037	0.6301549127567814
chr19	39100001	39140000	chr19	39100001	39540000	440000	40000	264.1298848026151	99.0%	0.0164021164021164	0.5724408948126831
chr19	1170001	1240000	chr19	770001	1240000	470000	70000	345.68436760827046	99.0%	0.0232804232804232	0.4356876437127686
chr19	19520001	19570000	chr19	19520001	19970000	450000	50000	255.5342530833568	99.0%	0.0423280423280423	0.4119375585555212
chr19	16380001	16420000	chr19	15630001	16420000	790000	40000	178.51411042056418	97.0%	0.0423280423280423	0.3772660483548929
chr19	32490001	32560000	chr19	31120001	32560000	1440000	70000	82.99915349323523	98.0%	0.0634920634920634	0.354774937351187
chr19	40620001	40670000	chr19	40620001	41300000	680000	50000	184.95186115738912	99.0%	0.0629629629629629	0.2415455781752843
chr19	3280001	3330000	chr19	3280001	3740000	460000	50000	283.63059751873675	99.0%	0.0354497354497354	0.0531427619463646
chr19	29860001	29910000	chr19	29250001	29910000	660000	50000	166.12603975331385	96.0%	0.0962962962962963	0.023173127240181
chr19	2970001	3020000	chr19	2970001	3990000	1020000	50000	147.95203683529655	96.0%	0.0703703703703703	-0.055393603671259
chr19	55410001	55450000	chr19	54700001	55450000	750000	40000	178.31687254687074	96.0%	0.0899470899470899	-0.0787859275863922
chr19	52180001	52250000	chr19	51350001	52250000	900000	70000	129.777601993384	98.0%	0.0936507936507936	-0.2117373455347256
chr19	16160001	16220000	chr19	15610001	16220000	610000	60000	208.72424304513376	98.0%	0.0878306878306878	-0.3408563931668631
chr19	48520001	48590000	chr19	47790001	48590000	800000	70000	183.6935594436164	98.0%	0.0433862433862433	-0.3470796429482863
chr19	52720001	52780000	chr19	52240001	52780000	540000	60000	204.5562226977108	99.0%	0.0984126984126984	-0.4392126213669983
chr19	41460001	41500000	chr19	41460001	41850000	390000	40000	316.9307654774751	99.0%	0.0772486772486772	-1.1561414584230376
chr19	41960001	42030000	chr19	41620001	42030000	410000	70000	262.9894213267636	99.0%	0.0751322751322751	-1.8369594202648585
chr19	27270001	27320000	chr19	27270001	28460000	1190000	50000	168.81890397579235	97.0%	0.0306878306878306	-2.622625797273097
chr19	36240001	36280000	chr19	36240001	37850000	1610000	40000	84.67573906143241	97.0%	0.0603174603174603	-6.1464440411620265
chr19	24380001	24420000	chr19	22150001	24420000	2270000	40000	97.31638848498147	96.0%	0.0571428571428571	
chr20	20540001	20610000	chr20	20040001	20610000	570000	70000	188.77680236674945	99.0%	0.0179894179894179	2.174830853895986
chr20	11520001	11560000	chr20	10550001	11560000	1010000	40000	108.46119645332573	99.0%	0.0402116402116402	2.083186269206603
chr20	44060001	44110000	chr20	43420001	44110000	690000	50000	175.78766397070316	99.0%	0.056084656084656	2.0578479318711085
chr20	8690001	8740000	chr20	7920001	8740000	820000	50000	135.24090803897758	99.0%	0.0444444444444444	2.055872279619771
chr20	45740001	45790000	chr20	45090001	45790000	700000	50000	158.73597652156872	99.0%	0.074074074074074	1.959988810826688
chr20	24890001	24940000	chr20	24070001	24940000	870000	50000	117.29490782339842	99.0%	0.0412698412698412	1.8703957847106536
chr20	32620001	32670000	chr20	31900001	32670000	770000	50000	151.09668453630556	98.0%	0.0402116402116402	1.7754969415654414
chr20	18600001	18650000	chr20	18600001	19660000	1060000	50000	105.4407818558986	99.0%	0.0619047619047619	1.2379697705863304
chr20	36870001	36930000	chr20	36170001	36930000	760000	60000	165.53658424039094	97.0%	0.0613756613756613	1.2196154891315638
chr20	54610001	54660000	chr20	52960001	54660000	1700000	50000	62.66293439924088	97.0%	0.0423280423280423	1.2111043602900478
chr20	44200001	44240000	chr20	44200001	44780000	580000	40000	158.21818041368323	99.0%	0.0486772486772486	1.04145642207511
chr20	20830001	20880000	chr20	20830001	21620000	790000	50000	117.66105578115707	99.0%	0.0825396825396825	0.8816595401126296
chr20	45980001	46050000	chr20	45980001	46410000	430000	70000	239.78655464189848	99.0%	0.0613756613756613	0.8639025898733951
chr20	59190001	59230000	chr20	58590001	59230000	640000	40000	153.42477755853884	99.0%	0.0513227513227513	0.8166359584305503
chr20	9600001	9640000	chr20	9600001	10710000	1110000	40000	82.3464884025904	98.0%	0.0835978835978836	0.7512778104182504
chr20	58200001	58260000	chr20	58200001	58860000	660000	60000	140.36216213080598	99.0%	0.0862433862433862	0.5910734608822488
chr20	29150001	29200000	chr20	28730001	29200000	470000	50000	413.8175082594762	99.0%	0.0126984126984126	0.5545144559152347
chr20	4580001	4630000	chr20	4580001	4970000	390000	50000	222.68904704237156	99.0%	0.0783068783068783	0.3972517344147156
chr20	21480001	21520000	chr20	21010001	21520000	510000	40000	176.09340076186723	99.0%	0.0835978835978836	0.337061932930879
chr20	41320001	41390000	chr20	40710001	41390000	680000	70000	148.7322618950432	98.0%	0.0947089947089947	0.2221956859807092
chr20	58630001	58690000	chr20	58210001	58690000	480000	60000	178.5547843031361	99.0%	0.0693121693121693	-0.1283406407891649
chr20	57620001	57670000	chr20	57620001	58170000	550000	50000	170.44970045098836	99.0%	0.0645502645502645	-0.2654514080057892
chr20	25850001	25890000	chr20	24970001	25890000	920000	40000	104.67233590949024	96.0%	0.0798941798941798	-0.7075285537994691
chr20	37220001	37260000	chr20	37220001	38430000	1210000	40000	100.4523925852797	96.0%	0.0846560846560846	-1.0856634831771168
chr20	49840001	49910000	chr20	49290001	49910000	620000	70000	205.0834934434048	99.0%	0.0481481481481481	-1.420044241578438
chr20	31050001	31100000	chr20	31050001	31480000	430000	50000	645.5346625162653	95.0%	0.0783068783068783	-8.061022529977206
chr21	36120001	36160000	chr21	36120001	36600000	480000	40000	147.1510757860537	98.0%	0.0968253968253968	2.300471085042516
chr21	42120001	42170000	chr21	42120001	42840000	720000	50000	115.75192929415324	97.0%	0.0687830687830687	2.279363370292942
chr21	33430001	33470000	chr21	32790001	33470000	680000	40000	129.950552002152	97.0%	0.0666666666666666	2.249042747523002
chr21	42080001	42130000	chr21	41270001	42130000	860000	50000	98.91818879122316	98.0%	0.0656084656084656	1.9097947749873427
chr21	41250001	41310000	chr21	41250001	41780000	530000	60000	144.82775375533132	99.0%	0.091005291005291	1.605759524738584
chr21	44260001	44330000	chr21	43720001	44330000	610000	70000	130.59531993642105	97.0%	0.0708994708994708	0.077736884637179
chr21	10740001	10790000	chr21	9710001	10790000	1080000	50000	138.52832218224538	96.0%	0.0597883597883597	-2.192507629941044
chr21	43440001	43510000	chr21	42920001	43510000	590000	70000	192.3321433778561	99.0%	0.0243386243386243	
chr22	41950001	42000000	chr22	41950001	42550000	600000	50000	224.4319056931858	98.0%	0.0222222222222222	4.154967450150892
chr22	35320001	35360000	chr22	35320001	36150000	830000	40000	148.1729721499903	97.0%	0.0222222222222222	3.1864956749417197
chr22	26290001	26360000	chr22	25090001	26360000	1270000	70000	99.91394796277368	95.0%	0.0878306878306878	2.327173198701659
chr22	33280001	33330000	chr22	33280001	33930000	650000	50000	165.73385517264515	99.0%	0.0455026455026455	1.5655233341597194
chr22	23090001	23150000	chr22	21960001	23150000	1190000	60000	108.38667556441996	97.0%	0.037037037037037	1.3988053932067803
chr22	19600001	19650000	chr22	19010001	19650000	640000	50000	185.67606841306505	98.0%	0.0449735449735449	1.3019001137997006
chr22	23830001	23890000	chr22	23250001	23890000	640000	60000	177.32736224483156	97.0%	0.047089947089947	1.2167329679621637
chr22	35130001	35190000	chr22	34030001	35190000	1160000	60000	103.73050733847408	98.0%	0.0380952380952381	1.0242226048350436
chr22	24510001	24560000	chr22	23910001	24560000	650000	50000	197.4913985247872	98.0%	0.0582010582010582	0.8546929357638756
chr22	29020001	29060000	chr22	28580001	29060000	480000	40000	231.51507319095128	99.0%	0.0544973544973544	0.8422121147136428
chr22	31650001	31710000	chr22	31650001	32480000	830000	60000	145.20789669994406	95.0%	0.0931216931216931	0.5526081613868726
chr22	32430001	32470000	chr22	32010001	32470000	460000	40000	221.38248281041703	99.0%	0.0714285714285714	0.2656058414077522
chr22	43820001	43890000	chr22	43380001	43890000	510000	70000	208.06036052642168	99.0%	0.073015873015873	-0.1019768990911136
chr22	36960001	37030000	chr22	36530001	37030000	500000	70000	242.5517447685375	98.0%	0.0476190476190476	-0.7991892300478737
chr22	17150001	17210000	chr22	17150001	17510000	360000	60000	300.9551532341209	99.0%	0.0772486772486772	-1.1760030802473356
chr22	18350001	18390000	chr22	16910001	18390000	1480000	40000	88.12246250677039	96.0%	0.0359788359788359	-7.10914432223744
chr22	11010001	11060000	chr22	11010001	12630000	1620000	50000	150.27390244262375	98.0%	0.0645502645502645	-19.807798502438253
chr22	16390001	16450000	chr22	15190001	16450000	1260000	60000	112.87759807462376	96.0%	0.0380952380952381	-21.966014642996388
chr22	10920001	10960000	chr22	10920001	12630000	1710000	40000	174.15801136463074	97.0%	0.0126984126984126	
chr22	18340001	18410000	chr22	18340001	19670000	1330000	70000	96.40492037833448	97.0%	0.0074074074074074	
chrX	14000001	14050000	chrX	12780001	14050000	1270000	50000	60.06363132467843	99.0%	0.0338624338624338	2.7220057379487046
chrX	9680001	9730000	chrX	8780001	9730000	950000	50000	75.18531294203379	99.0%	0.0888888888888888	1.2292844287996003
chrX	132590001	132650000	chrX	131670001	132650000	980000	60000	63.41029226807557	98.0%	0.082010582010582	1.144810660860759
chrX	56700001	56740000	chrX	54990001	56740000	1750000	40000	36.00293876920616	98.0%	0.0846560846560846	0.7369196382186853
chrX	58500001	58540000	chrX	57010001	58540000	1530000	40000	94.23440353235684	95.0%	0.037037037037037	
